vacant;similarity ratio inicial;mean dissatisfaction inicial;mean interratial pears inicial;similarity ratio final;mean dissatisfaction final;mean interratial pears final;number of iterations
0.5183016759776536;0.44602778382804226;0.3728;0.6497;0.7852444465790578;0.0;0.8132;999
0.5183016759776536;0.44834158952454783;0.3656;0.6508;0.781929214725345;0.0;0.8204;995
0.5183016759776536;0.4548277708165495;0.356;0.6532;0.7924987222703376;0.0;0.8214;1030
0.5183016759776536;0.4495825390293856;0.3656;0.6529;0.7905277725102262;0.0;0.8112;1017
0.5183016759776536;0.4503953958878779;0.3804;0.6519;0.7801730258814922;0.0;0.8132;1004
0.5183016759776536;0.4507892050394641;0.3724;0.6565;0.7818949267853675;0.0;0.8163;994
0.5183016759776536;0.4564311032616694;0.3664;0.6559;0.7890358691703726;0.0;0.817;991
0.5183016759776536;0.4614468096500686;0.3536;0.6574;0.7807077827014155;0.0;0.8112;964
0.5183016759776536;0.4448277845470882;0.3836;0.6508;0.782588256830854;0.0;0.82;1045
0.5183016759776536;0.45166634454522064;0.3648;0.6517;0.7775677875857707;0.0;0.818;981
0.5183016759776536;0.4515606331453575;0.376;0.6532;0.7924049121266936;0.0;0.8201;998
0.5183016759776536;0.4556806265422734;0.3744;0.655;0.7774082691550964;0.0;0.8092;950
0.5183016759776536;0.4505330141352929;0.3692;0.6524;0.7848573014574145;0.0;0.8217;962
0.5183016759776536;0.4576991965700663;0.3608;0.6574;0.7860696801756882;0.0;0.8127;945
0.5183016759776536;0.4461287356299354;0.3768;0.6515;0.7895977708482133;0.0;0.8239;980
0.5183016759776536;0.44802016261804695;0.3824;0.6511;0.7924030124855892;0.0;0.8192;1027
0.5183016759776536;0.4470420672663662;0.3928;0.6512;0.787601107215948;0.0;0.8213;1040
0.5183016759776536;0.4556544364826646;0.3608;0.6544;0.7877715856191437;0.0;0.8199;1040
0.5183016759776536;0.43495732409425064;0.4052;0.6464;0.786846826406014;0.0;0.8127;1055
0.5183016759776536;0.4432168340459464;0.3908;0.6486;0.7858182550611231;0.0;0.8217;1032
0.5183016759776536;0.450250635109203;0.3672;0.6519;0.7924025317465608;0.0;0.8268;997
0.5183016759776536;0.44545778397220603;0.3812;0.6505;0.7861230164567025;0.0;0.826;1035
0.5183016759776536;0.4510820618550266;0.3752;0.6522;0.7647768513144523;0.0;0.806;951
0.5183016759776536;0.45169682210263234;0.3744;0.6537;0.7875106376904032;0.0;0.8205;1033
0.5183016759776536;0.4468839745084035;0.3968;0.6502;0.7967758590808536;0.0;0.8215;1031
0.5183016759776536;0.4442682605866893;0.3976;0.651;0.7790054102018055;0.0;0.8182;1010
0.5183016759776536;0.4394463666613645;0.3976;0.6482;0.7820234967322546;0.0;0.8148;1036
0.5183016759776536;0.4558506261425504;0.3716;0.6563;0.7766130302550575;0.0;0.8108;977
0.5183016759776536;0.44889825440467396;0.3864;0.6523;0.772012081046417;0.0;0.8149;989


0.5233240223463688;0.44433111910331735;0.3924;0.6492;0.7817725443000025;0.0;0.8164;994
0.5233240223463688;0.44605492650462475;0.3736;0.6511;0.778980165896899;0.0;0.823;1010
0.5233240223463688;0.4472982575522872;0.3788;0.6519;0.7904430117052014;0.0;0.8136;1018
0.5233240223463688;0.4530358700135899;0.3556;0.6546;0.7801211230945595;0.0;0.8199;1017
0.5233240223463688;0.44596445172791693;0.3744;0.6495;0.7884987279707236;0.0;0.8222;1008
0.5233240223463688;0.4530934886729854;0.3612;0.6535;0.7714139853398945;0.0;0.8142;969
0.5233240223463688;0.4517153945720908;0.372;0.6513;0.7823096895024048;0.0;0.8212;983
0.5233240223463688;0.44776206622279785;0.384;0.6502;0.7758816030060649;0.0;0.8101;1021
0.5233240223463688;0.44870158930851767;0.3876;0.6522;0.78842682363055;0.0;0.8121;1020
0.5233240223463688;0.44512635742042966;0.3856;0.6496;0.7879068204165957;0.0;0.8241;1019
0.5233240223463688;0.456930149390336;0.356;0.655;0.796777763828302;0.0;0.8235;992
0.5233240223463688;0.45009206127133894;0.3804;0.6501;0.7770735053368009;0.0;0.8132;981
0.5233240223463688;0.45482872353312703;0.3688;0.6526;0.7725458980516936;0.0;0.8101;979
0.5233240223463688;0.4479930186446478;0.3668;0.6513;0.8022763263393653;0.0;0.8261;1037
0.5233240223463688;0.4473520666477587;0.3712;0.6504;0.7767206501467825;0.0;0.815;985
0.5233240223463688;0.4489401605578209;0.3784;0.6505;0.7936925265731299;0.0;0.8231;1010
0.5233240223463688;0.45011063620864616;0.3724;0.6532;0.7841549228344178;0.0;0.8082;1046
0.5233240223463688;0.4562839592139795;0.364;0.6528;0.8098101290895101;0.0;0.823;1080
0.5233240223463688;0.4545572945419161;0.3724;0.6546;0.7907082484769696;0.0;0.8163;975
0.5233240223463688;0.4583749090297275;0.3556;0.6568;0.7853777828302458;0.0;0.8105;946
0.5233240223463688;0.4550896761312887;0.3744;0.654;0.7804254059435629;0.0;0.8077;958
0.5233240223463688;0.4508201571740148;0.3752;0.6526;0.7878049206393742;0.0;0.8184;1013
0.5233240223463688;0.4473015913204195;0.38;0.6504;0.7935739570338171;0.0;0.8191;1042
0.5233240223463688;0.44488826281096533;0.3852;0.6511;0.7884082542721917;0.0;0.8193;1067
0.5233240223463688;0.4445073103504226;0.3976;0.6506;0.7917744347133321;0.0;0.8138;1042
0.5233240223463688;0.448286353779008;0.3924;0.6515;0.7759516008527757;0.0;0.8166;973
0.5233240223463688;0.45129206328601257;0.3808;0.652;0.7879696808014721;0.0;0.8212;1012
0.5233240223463688;0.4568491971738371;0.3624;0.6551;0.7847425423713092;0.0;0.8199;971
0.5233240223463688;0.4501082535590768;0.3816;0.6522;0.7700077999414596;0.0;0.8106;977
0.5233240223463688;0.45715348065180916;0.3648;0.6559;0.7756644599315082;0.0;0.809;974
0.5233240223463688;0.4558839613298498;0.368;0.6559;0.7895249144680484;0.0;0.8212;985
0.5233240223463688;0.45525824685054994;0.3652;0.6537;0.7756320769941202;0.0;0.8053;955
0.5233240223463688;0.44258159785207507;0.3872;0.6501;0.7927882464284758;0.0;0.8214;1037
0.5233240223463688;0.44736540096989685;0.3776;0.651;0.7745620813426362;0.0;0.8164;1004
0.5233240223463688;0.45436681903981646;0.362;0.6542;0.779882075614936;0.0;0.8115;1027
0.5233240223463688;0.4501468256917076;0.3784;0.6535;0.7987549051431745;0.0;0.823;1011
0.5233240223463688;0.45210491802546604;0.3632;0.652;0.7851596862533987;0.0;0.8193;1019
0.5233240223463688;0.44857778014054783;0.3828;0.6533;0.7847092095546438;0.0;0.8122;1047
0.5233240223463688;0.448384923144029;0.3732;0.6519;0.7957315756281154;0.0;0.8235;1017
0.5233240223463688;0.4530387259530037;0.3684;0.6542;0.7706930364692526;0.0;0.8155;943
0.5233240223463688;0.44281064330943554;0.3884;0.6502;0.7967958589230008;0.0;0.8248;1042
0.5233240223463688;0.4574339570149794;0.3628;0.6551;0.7964330034635073;0.0;0.8214;1017
0.5233240223463688;0.45729395622355223;0.3692;0.6561;0.7982625251043417;0.0;0.833;999
0.5233240223463688;0.45821824459483435;0.3572;0.6559;0.7779858879721178;0.0;0.8232;957
0.5233240223463688;0.453044440215157;0.37;0.6533;0.7863458784049033;0.0;0.8222;1001
0.5233240223463688;0.4509349207418487;0.3748;0.6542;0.7827049237243004;0.0;0.8126;972
0.5233240223463688;0.4574911017916733;0.3544;0.6557;0.79104967538275;0.0;0.8163;984
0.5233240223463688;0.44392921496063575;0.3904;0.651;0.7723739881099569;0.0;0.8056;1039
0.5233240223463688;0.4510196805881511;0.3756;0.6546;0.7822034980885173;0.0;0.8097;1004
0.5233240223463688;0.4508492078504068;0.372;0.6531;0.7856496813744076;0.0;0.8222;975
0.5233240223463688;0.44972730308702147;0.3856;0.6528;0.7892239668883619;0.0;0.8177;1015
0.5233240223463688;0.45181444262733594;0.3748;0.6532;0.7820596886252269;0.0;0.8146;995
0.5233240223463688;0.4521073007706689;0.3676;0.6538;0.7907120589385104;0.0;0.8218;1008
0.5233240223463688;0.44865016279515185;0.3712;0.6523;0.7841782558978706;0.0;0.8155;991
0.5233240223463688;0.45296824977440064;0.3708;0.654;0.7828730231136307;0.0;0.8163;1025
0.5233240223463688;0.4480977806914165;0.3772;0.6536;0.7852449224272338;0.0;0.8175;1038
0.5233240223463688;0.4565444346072276;0.3608;0.6551;0.7794073123587701;0.0;0.8133;967
0.5233240223463688;0.45234872733915266;0.3688;0.653;0.7888172981060647;0.0;0.8192;987
0.5233240223463688;0.44888825551772477;0.378;0.6503;0.7726416043547211;0.0;0.8061;1014
0.5233240223463688;0.4495058736583094;0.3696;0.6501;0.7899811096178321;0.0;0.815;1059
0.5233240223463688;0.45942871783590733;0.3492;0.6571;0.7740635128482414;0.0;0.8113;964
0.5233240223463688;0.4527734871665618;0.3708;0.6545;0.7803477881495667;0.0;0.8176;1007
0.5233240223463688;0.44749682706254434;0.3944;0.6515;0.781439215278164;0.0;0.8208;1007
0.5233240223463688;0.44506635736067446;0.4;0.6492;0.7720454188257627;0.0;0.8125;1004
0.5233240223463688;0.4571325295680879;0.3612;0.6568;0.7932515822615248;0.0;0.8248;969
0.5233240223463688;0.4542630108877919;0.3688;0.6546;0.7882115820018618;0.0;0.8225;1027
0.5233240223463688;0.447607304528211;0.37;0.652;0.7706654171917302;0.0;0.8068;990
0.5233240223463688;0.44619921150496955;0.3832;0.6508;0.7840015880490279;0.0;0.8158;991
0.5233240223463688;0.44819540111524914;0.3856;0.6523;0.7817715949742897;0.0;0.8156;1019
0.5233240223463688;0.4533649164257085;0.3656;0.6553;0.7904768178736209;0.0;0.8202;1023
0.5233240223463688;0.44893397070384455;0.38;0.6524;0.7863901606056592;0.0;0.821;984
0.5233240223463688;0.44641302050385584;0.3812;0.6515;0.7837206404467968;0.0;0.8214;1043
0.5233240223463688;0.439930648934902;0.3844;0.6465;0.7957777646703624;0.0;0.8222;1053
0.5233240223463688;0.45579538884185966;0.3772;0.6546;0.7845620643232263;0.0;0.8169;951
0.5233240223463688;0.445590640591105;0.3816;0.651;0.7934811026027634;0.0;0.8257;1085
0.5233240223463688;0.45248158305924224;0.378;0.6531;0.8027691845358634;0.0;0.8264;1046
0.5233240223463688;0.4527201544910842;0.376;0.6543;0.7704858951879842;0.0;0.8064;961
0.5233240223463688;0.44931159032323414;0.3796;0.6522;0.7785425462764725;0.0;0.8112;982
0.5233240223463688;0.4497934929420262;0.3784;0.6527;0.7829577825944635;0.0;0.8177;995
0.5233240223463688;0.4598001454886336;0.3496;0.656;0.7845996882789504;0.0;0.816;951
0.5233240223463688;0.45068158629653343;0.374;0.652;0.7787258853353749;0.0;0.8057;1013
0.5233240223463688;0.4438711214737066;0.392;0.6506;0.7916020578019592;0.0;0.8227;1017
0.5233240223463688;0.4494568282199198;0.386;0.6516;0.7847687302662477;0.0;0.8178;1000
0.5233240223463688;0.4396920782463121;0.3928;0.6476;0.7954772916614657;0.0;0.82;1030
0.5233240223463688;0.4550815799453563;0.3716;0.6554;0.7869615858107792;0.0;0.8164;1012
0.5233240223463688;0.44469350103487165;0.3876;0.649;0.7838582608620598;0.0;0.8162;1065
0.5233240223463688;0.4521287276005814;0.3744;0.6548;0.7907111060870183;0.0;0.8146;949
0.5233240223463688;0.4429049332298071;0.386;0.6489;0.7819230236189924;0.0;0.8162;978
0.5233240223463688;0.44882778023280573;0.38;0.6529;0.776776841285478;0.0;0.8152;981
0.5233240223463688;0.45201682274913385;0.3548;0.6518;0.7888796793300815;0.0;0.8253;994
0.5233240223463688;0.4429958831947641;0.3852;0.6497;0.7946730036140687;0.0;0.8234;1057
0.5233240223463688;0.4450682621962038;0.376;0.6498;0.7780387376692978;0.0;0.811;998
0.5233240223463688;0.4438168340999126;0.3964;0.6497;0.7866996836107112;0.0;0.8234;1067
0.5233240223463688;0.4528049178107841;0.3692;0.6542;0.7883811086531601;0.0;0.8201;1026
0.5233240223463688;0.4546458662191909;0.3584;0.6538;0.7845944457657782;0.0;0.8163;997
0.5233240223463688;0.45131444192297393;0.37;0.6521;0.7842606379675969;0.0;0.8198;1011
0.5233240223463688;0.4437701684019745;0.3856;0.6491;0.7816225448117096;0.0;0.8134;1039
0.5233240223463688;0.4433177866831561;0.382;0.6505;0.7849644507295227;0.0;0.8096;982
0.5233240223463688;0.4447149281524778;0.386;0.6491;0.76146399827936;0.0;0.8083;959
0.5233240223463688;0.44171255094297773;0.382;0.6498;0.7744301749355635;0.0;0.805;1036


0.5283463687150838;0.4441073083246353;0.3884;0.6489;0.784606346158905;0.0;0.8211;1040
0.5283463687150838;0.44600349571111353;0.3964;0.6519;0.7945334793966052;0.0;0.818;1050
0.5283463687150838;0.44155302703455973;0.3828;0.6475;0.792857764425452;0.0;0.8239;1071
0.5283463687150838;0.4518592038492656;0.3796;0.6533;0.7940139618990278;0.0;0.8258;1034
0.5283463687150838;0.4550149141870228;0.3716;0.6568;0.7807835018939763;0.0;0.816;980
0.5283463687150838;0.4540072967671047;0.3664;0.654;0.7945220513889655;0.0;0.8208;993
0.5283463687150838;0.446113023205038;0.3752;0.6516;0.7690844699264054;0.0;0.8129;990
0.5283463687150838;0.4479839721651481;0.3744;0.6536;0.7819258790147594;0.0;0.8161;981
0.5283463687150838;0.448283494929285;0.364;0.653;0.7994844268816325;0.0;0.8295;1036
0.5283463687150838;0.4593510957498604;0.3552;0.6561;0.791687293638097;0.0;0.8163;1018
0.5283463687150838;0.44850825574161174;0.3656;0.6512;0.7802677861893353;0.0;0.813;958
0.5283463687150838;0.4613615709587825;0.3504;0.6569;0.775455890952553;0.0;0.81;950
0.5283463687150838;0.45337729577572644;0.3776;0.6531;0.7852663518099146;0.0;0.8178;1040
0.5283463687150838;0.45470538944824673;0.376;0.6535;0.7944053863669296;0.0;0.817;1002
0.5283463687150838;0.4459006411292314;0.3796;0.6537;0.7813044506745419;0.0;0.8147;979
0.5283463687150838;0.4443735008324133;0.3968;0.649;0.7774596921224546;0.0;0.809;993
0.5283463687150838;0.4444773099078454;0.3908;0.6514;0.7870992040244582;0.0;0.8121;1050
0.5283463687150838;0.44665016378722194;0.39;0.6492;0.7889825389417008;0.0;0.8116;1039
0.5283463687150838;0.4503396824453661;0.3684;0.6533;0.7972768076268129;0.0;0.8255;1050
0.5283463687150838;0.4540315805098411;0.3704;0.6546;0.776082554246057;0.0;0.814;992
0.5283463687150838;0.4456244511253781;0.3888;0.6525;0.7741877956921756;0.0;0.8053;986
0.5283463687150838;0.4492425415565991;0.3768;0.6519;0.7908830111823446;0.0;0.8248;1023
0.5283463687150838;0.4457796885959164;0.3832;0.6489;0.8031253753328876;0.0;0.8255;1085
0.5283463687150838;0.45006063552075176;0.3772;0.652;0.787433496193775;0.0;0.8156;971
0.5283463687150838;0.4521382524310176;0.38;0.6544;0.7860606354168116;0.0;0.8195;1020
0.5283463687150838;0.45117492096462447;0.3752;0.6523;0.7681406616369258;0.0;0.8055;970
0.5283463687150838;0.4562811020908407;0.3656;0.6568;0.7695139964573138;0.0;0.8137;978
0.5283463687150838;0.4466025450397661;0.38;0.6515;0.8003153761654015;0.0;0.8305;1064
0.5283463687150838;0.4469415910713694;0.3836;0.6509;0.7922820554360148;0.0;0.8201;1003
0.5283463687150838;0.4461720700545753;0.3836;0.6505;0.7728349420069127;0.0;0.8077;999
0.5283463687150838;0.45047158777942986;0.3768;0.6508;0.7828049257302486;0.0;0.8126;1011
0.5283463687150838;0.4458915938969623;0.3872;0.6493;0.7726882694094079;0.0;0.8075;1013
0.5283463687150838;0.44788682868789936;0.3844;0.6503;0.7850468308500546;0.0;0.8157;1007
0.5283463687150838;0.4490511141740355;0.3804;0.6549;0.7895058702365156;0.0;0.8199;984
0.5283463687150838;0.4453934988249558;0.39;0.6497;0.8009377605880521;0.0;0.824;1061
0.5283463687150838;0.45344824820567264;0.3684;0.6554;0.792571102432501;0.0;0.8224;996
0.5283463687150838;0.44115445872230613;0.3952;0.6483;0.7826330285896305;0.0;0.8191;1034
0.5283463687150838;0.4534282490643222;0.3696;0.6535;0.7696658950375126;0.0;0.8066;970
0.5283463687150838;0.44331921648599165;0.3868;0.6498;0.7816477858761534;0.0;0.8161;1041
0.5283463687150838;0.4425811217769227;0.4012;0.6493;0.7924968152987002;0.0;0.8243;1073
0.5283463687150838;0.4537830103704159;0.3716;0.6552;0.797599671260324;0.0;0.8205;993
0.5283463687150838;0.44653873310974485;0.3796;0.6487;0.7910763370726908;0.0;0.8165;1059
0.5283463687150838;0.4462249272207708;0.378;0.6503;0.8078201322661327;0.0;0.8262;1046
0.5283463687150838;0.4520525364840299;0.3668;0.6513;0.7881920583701851;0.0;0.8167;985
0.5283463687150838;0.44840540066806833;0.3712;0.6525;0.7868563507812901;0.0;0.8215;1047
0.5283463687150838;0.4492730188040907;0.3772;0.6524;0.7840101636164529;0.0;0.8089;983
0.5283463687150838;0.44934920824842123;0.3828;0.6533;0.7785358818096464;0.0;0.8204;1046
0.5283463687150838;0.452927295919175;0.3636;0.6538;0.7860482522104616;0.0;0.8176;977
0.5283463687150838;0.4510915852338815;0.3724;0.6534;0.7740139831113247;0.0;0.8137;992
0.5283463687150838;0.4628615693960845;0.3456;0.659;0.7762230270765408;0.0;0.8095;933
0.5283463687150838;0.4509573011526165;0.3628;0.6535;0.7912377703190022;0.0;0.8217;1005
0.5283463687150838;0.45124682254885856;0.3724;0.6524;0.7909501537729714;0.0;0.8208;1038
0.5283463687150838;0.45419396334139456;0.37;0.6545;0.7835663541864986;0.0;0.8142;957
0.5283463687150838;0.44376492976973625;0.3912;0.649;0.7759735083990861;0.0;0.8058;1008
0.5283463687150838;0.45752205304090904;0.3704;0.6564;0.7914077736843452;0.0;0.8146;987
0.5283463687150838;0.44908492107697195;0.3816;0.6521;0.7993339523836571;0.0;0.8232;1020
0.5283463687150838;0.4472239734196707;0.3892;0.6522;0.7735354156785083;0.0;0.8146;975
0.5283463687150838;0.44650778367279964;0.3896;0.6518;0.7911839621846357;0.0;0.8209;1035
0.5283463687150838;0.4491896837384206;0.3732;0.6544;0.7905492004821919;0.0;0.8164;1062
0.5283463687150838;0.4541611052665477;0.3752;0.6557;0.7790749346920052;0.0;0.813;974
0.5283463687150838;0.4486658760184626;0.3704;0.6525;0.7822796878725349;0.0;0.8192;1022
0.5283463687150838;0.45889490687941753;0.358;0.6565;0.7761296963084362;0.0;0.8165;952
0.5283463687150838;0.4420554087333378;0.392;0.6472;0.7830711157543028;0.0;0.811;1061
0.5283463687150838;0.4493953979513675;0.3804;0.6526;0.7936477691817392;0.0;0.8153;1028
0.5283463687150838;0.4486825430805654;0.3796;0.6516;0.7911549145276803;0.0;0.8254;1012
0.5283463687150838;0.45445110466452643;0.3516;0.6546;0.7823763540591663;0.0;0.8164;1039
0.5283463687150838;0.46344632958960136;0.3508;0.6581;0.7846963525445544;0.0;0.8215;951
0.5283463687150838;0.4474444498341865;0.372;0.6527;0.7853087325334598;0.0;0.8243;1041
0.5283463687150838;0.44918634864013357;0.386;0.6521;0.7919287242327536;0.0;0.8187;1015
0.5283463687150838;0.45064063452186165;0.3764;0.6558;0.783366827800948;0.0;0.8187;1034
0.5283463687150838;0.4557544370441683;0.3672;0.6556;0.789835395838845;0.0;0.8133;980
0.5283463687150838;0.4536753908263025;0.3692;0.6529;0.7830111195258601;0.0;0.8236;997
0.5283463687150838;0.44234112245294926;0.3928;0.6504;0.7921434831010044;0.0;0.8209;1008
0.5283463687150838;0.44090112511429724;0.386;0.6496;0.7718535115565439;0.0;0.8061;994
0.5283463687150838;0.45040730209884167;0.3836;0.6529;0.790750631152879;0.0;0.8172;1042
0.5283463687150838;0.45424253381415236;0.3572;0.6553;0.7915453895674859;0.0;0.8232;1011
0.5283463687150838;0.443253977652725;0.3844;0.6485;0.780205878265881;0.0;0.8239;1036
0.5283463687150838;0.4514615845226502;0.3704;0.6516;0.7844592150230671;0.0;0.8176;1002
0.5283463687150838;0.45001396689186823;0.3756;0.6528;0.7949020503714244;0.0;0.8284;1065
0.5283463687150838;0.4454996901122623;0.3832;0.6513;0.7870258718135789;0.0;0.8142;1040
0.5283463687150838;0.43960160258111647;0.3944;0.6476;0.7806177866296052;0.0;0.8172;1055
0.5283463687150838;0.4558339605054467;0.366;0.6562;0.786764924316979;0.0;0.8153;974
0.5283463687150838;0.44950301583398194;0.374;0.6542;0.788124439407582;0.0;0.826;1010
0.5283463687150838;0.45406348838834;0.3708;0.6533;0.7777801698540265;0.0;0.8082;959
0.5283463687150838;0.44632683289002906;0.3796;0.6515;0.7844625426182077;0.0;0.8142;1012
0.5283463687150838;0.4503649203387981;0.3648;0.652;0.7757235098615816;0.0;0.8111;993
0.5283463687150838;0.44492397671014366;0.3904;0.649;0.7778601709487775;0.0;0.814;991
0.5283463687150838;0.4536801547206842;0.3624;0.6523;0.7843049261691294;0.0;0.8117;965
0.5283463687150838;0.4553106257344605;0.3584;0.6547;0.7764187414037336;0.0;0.8141;951
0.5283463687150838;0.4488753996830317;0.3732;0.6524;0.7872358711723483;0.0;0.8144;1059
0.5283463687150838;0.44943302014281616;0.3736;0.6508;0.7812082667852558;0.0;0.8157;1039
0.5283463687150838;0.4507087275370124;0.3724;0.6521;0.7840844459395448;0.0;0.8169;949
0.5283463687150838;0.44663920829958254;0.3824;0.6501;0.7782125504910252;0.0;0.8176;1016
0.5283463687150838;0.4471534968422597;0.3864;0.6506;0.784979205841837;0.0;0.8165;1116
0.5283463687150838;0.45343920237299534;0.366;0.6555;0.7728625597884254;0.0;0.8068;965
0.5283463687150838;0.4526653937488749;0.376;0.6531;0.785189207958933;0.0;0.8185;1011
0.5283463687150838;0.4630920471074629;0.348;0.6597;0.8023687074710397;0.0;0.8192;957
0.5283463687150838;0.4445711194316433;0.3836;0.6492;0.7763987449060186;0.0;0.8136;1008
0.5283463687150838;0.44400969372101734;0.3868;0.65;0.7895015788550023;0.0;0.8163;1042
0.5283463687150838;0.44897825626728616;0.3844;0.6527;0.7819825454448727;0.0;0.8154;989


0.5333687150837989;0.45163063368254114;0.3676;0.6521;0.7801168324491554;0.0;0.8096;972
0.5333687150837989;0.44628778388542106;0.3768;0.6521;0.7947372899621112;0.0;0.825;1031
0.5333687150837989;0.44633873713354066;0.3768;0.6521;0.7824920711792774;0.0;0.8137;1027
0.5333687150837989;0.4446977839386389;0.3864;0.6496;0.7850196805449399;0.0;0.8133;1036
0.5333687150837989;0.44875349519106783;0.372;0.6518;0.7789992116109672;0.0;0.8093;990
0.5333687150837989;0.45571396054187496;0.3628;0.6542;0.77842160062249;0.0;0.8132;1003
0.5333687150837989;0.4531449171585639;0.3776;0.6538;0.7888134864806454;0.0;0.8205;1015
0.5333687150837989;0.4483763538186503;0.3844;0.6512;0.7836782626057806;0.0;0.8185;1029
0.5333687150837989;0.4504330138781519;0.37;0.6523;0.7934501535769288;0.0;0.8156;1038
0.5333687150837989;0.45011587253335217;0.3788;0.6522;0.7811515940829453;0.0;0.8156;995
0.5333687150837989;0.4434315969256845;0.3912;0.6512;0.7948991937224877;0.0;0.8156;1037
0.5333687150837989;0.4593634789070071;0.3608;0.6557;0.7838063549822891;0.0;0.817;962
0.5333687150837989;0.4572658640458609;0.3628;0.6562;0.7926949136111697;0.0;0.8188;973
0.5333687150837989;0.4561011043817881;0.3656;0.653;0.7784320723139746;0.0;0.8101;970
0.5333687150837989;0.44297350149392006;0.3912;0.6498;0.7708054180918853;0.0;0.8115;996
0.5333687150837989;0.4449773102292716;0.3832;0.6509;0.7867811139987836;0.0;0.8157;1028
0.5333687150837989;0.4475130216276556;0.3824;0.652;0.7738758881828077;0.0;0.8083;972
0.5333687150837989;0.44910777797241624;0.3796;0.6525;0.7794044549364341;0.0;0.8165;995
0.5333687150837989;0.44584207045644036;0.386;0.6489;0.795078237632038;0.0;0.8139;1028
0.5333687150837989;0.44626016382654415;0.3772;0.6499;0.7876430121833842;0.0;0.8122;1047
0.5333687150837989;0.4503515866122918;0.382;0.6513;0.7883077731438838;0.0;0.8196;1000
0.5333687150837989;0.44614968855690756;0.384;0.6481;0.7898953932438643;0.0;0.8129;1002
0.5333687150837989;0.4497658747847337;0.3584;0.6531;0.7781187396358735;0.0;0.8127;935
0.5333687150837989;0.4479511144049897;0.386;0.6512;0.7877292058158406;0.0;0.8196;961
0.5333687150837989;0.44820825737097575;0.3772;0.6531;0.7716097024059627;0.0;0.8129;929
0.5333687150837989;0.44614349894261357;0.3748;0.6497;0.7782458760569299;0.0;0.8149;981
0.5333687150837989;0.4483215895113737;0.398;0.6519;0.7998849000246583;0.0;0.8292;1059
0.5333687150837989;0.44818492420315614;0.3816;0.6535;0.7795239763843871;0.0;0.8155;970
0.5333687150837989;0.4505011101615444;0.3724;0.6531;0.7982563335722057;0.0;0.8248;995
0.5333687150837989;0.4548972956095313;0.3704;0.6525;0.791114915937434;0.0;0.8157;1028
0.5333687150837989;0.4584049093731001;0.364;0.6574;0.7951796695384327;0.0;0.8194;980
0.5333687150837989;0.45716919738780737;0.3668;0.6559;0.7893953941974307;0.0;0.8173;995
0.5333687150837989;0.4450487397347647;0.3836;0.65;0.7920158639230765;0.0;0.8185;1030
0.5333687150837989;0.44561778324982804;0.374;0.6494;0.7900053909760579;0.0;0.8207;1013
0.5333687150837989;0.4645548984943478;0.3516;0.6598;0.7825834932027466;0.0;0.8113;921
0.5333687150837989;0.4503411112374937;0.3808;0.6511;0.7808939785040906;0.0;0.8083;996
0.5333687150837989;0.4493920649963293;0.3768;0.6522;0.793298247734458;0.0;0.8184;1031
0.5333687150837989;0.44920492246950705;0.3768;0.6533;0.7997244288024165;0.0;0.8255;1061
0.5333687150837989;0.4490596833946531;0.3884;0.6533;0.7937349093343576;0.0;0.8213;1039
0.5333687150837989;0.44568588053956654;0.3852;0.6512;0.7832482549822766;0.0;0.8142;1016
0.5333687150837989;0.45676919763344015;0.356;0.656;0.7934453893119192;0.0;0.8236;1010
0.5333687150837989;0.4555696747478816;0.3652;0.6543;0.7774768382930323;0.0;0.8163;930
0.5333687150837989;0.4421020745792933;0.3936;0.648;0.7905572965661395;0.0;0.8199;1037
0.5333687150837989;0.45216396630714006;0.3644;0.6538;0.7743601762801238;0.0;0.813;985
0.5333687150837989;0.4500839669980951;0.3796;0.653;0.7889115820173319;0.0;0.8188;1047
0.5333687150837989;0.4460649274685462;0.3852;0.651;0.7735401766340129;0.0;0.8115;985
0.5333687150837989;0.44818682742003785;0.3776;0.6538;0.783295398339106;0.0;0.8112;1006
0.5333687150837989;0.4557106258951724;0.3696;0.6545;0.7773015995097163;0.0;0.8116;960
0.5333687150837989;0.44081683735824634;0.3936;0.6481;0.7848330160500071;0.0;0.8189;1046
0.5333687150837989;0.4486744468855068;0.3888;0.6511;0.7811706436608812;0.0;0.8164;979
0.5333687150837989;0.4428730268719381;0.3848;0.6509;0.7702325607387104;0.0;0.8083;950
0.5333687150837989;0.45250491797546255;0.3572;0.6522;0.7834739751417222;0.0;0.8129;985
0.5333687150837989;0.448231112743802;0.374;0.6506;0.7787796981232941;0.0;0.8147;1016
0.5333687150837989;0.4431482658897677;0.3808;0.6495;0.7880053920371687;0.0;0.8124;1019
0.5333687150837989;0.4485192092494946;0.3716;0.651;0.7869839633719496;0.0;0.816;1042
0.5333687150837989;0.44832682908051175;0.3836;0.6529;0.7944077691922845;0.0;0.8219;1062
0.5333687150837989;0.4534468199845752;0.3776;0.6541;0.7922591994171561;0.0;0.8228;1051
0.5333687150837989;0.4482692091544573;0.3784;0.6514;0.7984453824075608;0.0;0.8228;1055
0.5333687150837989;0.44462635541448836;0.3948;0.6506;0.7688011285421193;0.0;0.8148;961
0.5333687150837989;0.4443849271511723;0.3876;0.6512;0.787607779638295;0.0;0.815;1004
0.5333687150837989;0.4520658700164888;0.3652;0.6542;0.7818154061014506;0.0;0.8182;966
